State_FIPS_Code,County_FIPS_Code,Postal_Code,Name,Median_Household_Income
47,33,TN,Crockett_County,38474
47,35,TN,Cumberland_County,39472
47,37,TN,Davidson_County,51999
47,39,TN,Decatur_County,38771
47,41,TN,DeKalb_County,43804
47,43,TN,Dickson_County,47621
47,45,TN,Dyer_County,43391
47,47,TN,Fayette_County,56710
47,49,TN,Fentress_County,31824
47,51,TN,Franklin_County,47286
47,53,TN,Gibson_County,40789
47,55,TN,Giles_County,42207
47,57,TN,Grainger_County,38103
47,59,TN,Greene_County,36309
47,61,TN,Grundy_County,33595
47,63,TN,Hamblen_County,39566
47,65,TN,Hamilton_County,48943
47,67,TN,Hancock_County,27987
47,69,TN,Hardeman_County,37729
47,71,TN,Hardin_County,36765
47,73,TN,Hawkins_County,38708
47,75,TN,Haywood_County,35216
47,77,TN,Henderson_County,41328
47,79,TN,Henry_County,38328
47,81,TN,Hickman_County,39682
47,83,TN,Houston_County,39999
47,85,TN,Humphreys_County,43657
47,87,TN,Jackson_County,34651
47,89,TN,Jefferson_County,42669
47,91,TN,Johnson_County,33402
47,93,TN,Knox_County,52136
47,95,TN,Lake_County,29908
47,97,TN,Lauderdale_County,34715
47,99,TN,Lawrence_County,40076
47,101,TN,Lewis_County,38198
47,103,TN,Lincoln_County,43694
47,105,TN,Loudon_County,52787
47,107,TN,McMinn_County,39207
47,109,TN,McNairy_County,37337
47,111,TN,Macon_County,37865
47,113,TN,Madison_County,46694
47,115,TN,Marion_County,41090
47,117,TN,Marshall_County,46788
47,119,TN,Maury_County,50868
47,121,TN,Meigs_County,41061
47,123,TN,Monroe_County,37867
47,125,TN,Montgomery_County,49603
47,127,TN,Moore_County,52911
47,129,TN,Morgan_County,46067
47,131,TN,Obion_County,39946
47,133,TN,Overton_County,36316
47,135,TN,Perry_County,34445
47,137,TN,Pickett_County,34714
47,139,TN,Polk_County,38923
47,141,TN,Putnam_County,40629
47,143,TN,Rhea_County,39863
47,145,TN,Roane_County,43939
47,147,TN,Robertson_County,53413
47,149,TN,Rutherford_County,60022
47,151,TN,Scott_County,33254
47,153,TN,Sequatchie_County,43207
47,155,TN,Sevier_County,41987
47,157,TN,Shelby_County,46998
47,159,TN,Smith_County,44556
47,161,TN,Stewart_County,44266
47,163,TN,Sullivan_County,42277
47,165,TN,Sumner_County,59816
47,167,TN,Tipton_County,54077
47,169,TN,Trousdale_County,47531
47,171,TN,Unicoi_County,36641
47,173,TN,Union_County,36878
47,175,TN,Van_Buren_County,39348
47,177,TN,Warren_County,39357
47,179,TN,Washington_County,45261
47,181,TN,Wayne_County,34895
47,183,TN,Weakley_County,38025
47,185,TN,White_County,38649
47,187,TN,Williamson_County,104367
47,189,TN,Wilson_County,65372
48,0,TX,Texas,55668
48,1,TX,Anderson_County,43062
48,3,TX,Andrews_County,72184
48,5,TX,Angelina_County,45428
48,7,TX,Aransas_County,41560
48,9,TX,Archer_County,60414
48,11,TX,Armstrong_County,55198
48,13,TX,Atascosa_County,49047
48,15,TX,Austin_County,57960
48,17,TX,Bailey_County,38299
48,19,TX,Bandera_County,53662
48,21,TX,Bastrop_County,56866
48,23,TX,Baylor_County,38231
48,25,TX,Bee_County,42540
48,27,TX,Bell_County,48894
48,29,TX,Bexar_County,52230
48,31,TX,Blanco_County,53449
48,33,TX,Borden_County,63358
48,35,TX,Bosque_County,47135
48,37,TX,Bowie_County,42515
48,39,TX,Brazoria_County,71230
48,41,TX,Brazos_County,44767
48,43,TX,Brewster_County,41785
48,45,TX,Briscoe_County,42261
48,47,TX,Brooks_County,30124
48,49,TX,Brown_County,41981
48,51,TX,Burleson_County,50113
48,53,TX,Burnet_County,53086
48,55,TX,Caldwell_County,46093
48,57,TX,Calhoun_County,50873
48,59,TX,Callahan_County,44450
48,61,TX,Cameron_County,34044
48,63,TX,Camp_County,40768
48,65,TX,Carson_County,61083
48,67,TX,Cass_County,39274
48,69,TX,Castro_County,43372
48,71,TX,Chambers_County,77282
48,73,TX,Cherokee_County,41355
48,75,TX,Childress_County,37732
48,77,TX,Clay_County,51234
48,79,TX,Cochran_County,39398
48,81,TX,Coke_County,42498
48,83,TX,Coleman_County,35922
48,85,TX,Collin_County,86823
48,87,TX,Collingsworth_County,38775
48,89,TX,Colorado_County,47783
48,91,TX,Comal_County,68362
48,93,TX,Comanche_County,41155
48,95,TX,Concho_County,39945
48,97,TX,Cooke_County,54534
48,99,TX,Coryell_County,45989
48,101,TX,Cottle_County,35602
48,103,TX,Crane_County,65883
48,105,TX,Crockett_County,53903
48,107,TX,Crosby_County,34562
48,109,TX,Culberson_County,35192
48,111,TX,Dallam_County,47559
48,113,TX,Dallas_County,51824
48,115,TX,Dawson_County,42589
48,117,TX,Deaf_Smith_County,45713
48,119,TX,Delta_County,42846
48,121,TX,Denton_County,75898
48,123,TX,DeWitt_County,47365
48,125,TX,Dickens_County,39169
48,127,TX,Dimmit_County,40040
48,129,TX,Donley_County,36862
48,131,TX,Duval_County,36986
48,133,TX,Eastland_County,41944
48,135,TX,Ector_County,62519
48,137,TX,Edwards_County,37567
48,139,TX,Ellis_County,66811
48,141,TX,El_Paso_County,43101
48,143,TX,Erath_County,45663
48,145,TX,Falls_County,37912
48,147,TX,Fannin_County,43733
48,149,TX,Fayette_County,53173
48,151,TX,Fisher_County,43082
48,153,TX,Floyd_County,36859
48,155,TX,Foard_County,36466
48,157,TX,Fort_Bend_County,95117
48,159,TX,Franklin_County,43569
48,161,TX,Freestone_County,48057
48,163,TX,Frio_County,38809
48,165,TX,Gaines_County,53297
48,167,TX,Galveston_County,66173
48,169,TX,Garza_County,54606
48,171,TX,Gillespie_County,54180
48,173,TX,Glasscock_County,74854
48,175,TX,Goliad_County,52612
48,177,TX,Gonzales_County,43519
48,179,TX,Gray_County,49415
48,181,TX,Grayson_County,48164
48,183,TX,Gregg_County,48561
48,185,TX,Grimes_County,44226
48,187,TX,Guadalupe_County,64252
48,189,TX,Hale_County,41999
48,191,TX,Hall_County,32158
48,193,TX,Hamilton_County,46181
48,195,TX,Hansford_County,55215
48,197,TX,Hardeman_County,38154
48,199,TX,Hardin_County,56201
48,201,TX,Harris_County,56670
48,203,TX,Harrison_County,46593
48,205,TX,Hartley_County,66231
48,207,TX,Haskell_County,36085
48,209,TX,Hays_County,61121
48,211,TX,Hemphill_County,71177
48,213,TX,Henderson_County,44944
48,215,TX,Hidalgo_County,35441
48,217,TX,Hill_County,44965
48,219,TX,Hockley_County,48768
48,221,TX,Hood_County,61371
48,223,TX,Hopkins_County,43284
48,225,TX,Houston_County,37536
48,227,TX,Howard_County,47148
48,229,TX,Hudspeth_County,33048
48,231,TX,Hunt_County,46632
48,233,TX,Hutchinson_County,53085
48,235,TX,Irion_County,64777
48,237,TX,Jack_County,51711
48,239,TX,Jackson_County,53667
48,241,TX,Jasper_County,46541
48,243,TX,Jeff_Davis_County,47654
48,245,TX,Jefferson_County,47620
48,247,TX,Jim_Hogg_County,36048
48,249,TX,Jim_Wells_County,43028
48,251,TX,Johnson_County,58685
48,253,TX,Jones_County,41871
48,255,TX,Karnes_County,47129
48,257,TX,Kaufman_County,60438
48,259,TX,Kendall_County,79108
48,261,TX,Kenedy_County,40082
48,263,TX,Kent_County,45338
48,265,TX,Kerr_County,47389
48,267,TX,Kimble_County,37448
48,269,TX,King_County,69588
48,271,TX,Kinney_County,40840
48,273,TX,Kleberg_County,40066
48,275,TX,Knox_County,43238
48,277,TX,Lamar_County,39433
48,279,TX,Lamb_County,41807
48,281,TX,Lampasas_County,50985
48,283,TX,La_Salle_County,42500
48,285,TX,Lavaca_County,49752
48,287,TX,Lee_County,54747
48,289,TX,Leon_County,47740
48,291,TX,Liberty_County,53552
48,293,TX,Limestone_County,40655
48,295,TX,Lipscomb_County,60955
48,297,TX,Live_Oak_County,53184
48,299,TX,Llano_County,46366
48,301,TX,Loving_County,59499
48,303,TX,Lubbock_County,47139
48,305,TX,Lynn_County,38922
48,307,TX,McCulloch_County,39900
48,309,TX,McLennan_County,46264
48,311,TX,McMullen_County,60709
48,313,TX,Madison_County,40857
48,315,TX,Marion_County,35152
48,317,TX,Martin_County,60815
48,319,TX,Mason_County,45340
48,321,TX,Matagorda_County,45073
48,323,TX,Maverick_County,34687
48,325,TX,Medina_County,52831
48,327,TX,Menard_County,34308
48,329,TX,Midland_County,79829
48,331,TX,Milam_County,46433
48,333,TX,Mills_County,40958
48,335,TX,Mitchell_County,41977
48,337,TX,Montague_County,49653
48,339,TX,Montgomery_County,72428
48,341,TX,Moore_County,49345
48,343,TX,Morris_County,37236
48,345,TX,Motley_County,40575
48,347,TX,Nacogdoches_County,39556
48,349,TX,Navarro_County,41047
48,351,TX,Newton_County,40345
48,353,TX,Nolan_County,40052
48,355,TX,Nueces_County,50188
48,357,TX,Ochiltree_County,67136
48,359,TX,Oldham_County,53797
48,361,TX,Orange_County,51156
48,363,TX,Palo_Pinto_County,42932
48,365,TX,Panola_County,50057
48,367,TX,Parker_County,67545
48,369,TX,Parmer_County,46827
48,371,TX,Pecos_County,45839
48,373,TX,Polk_County,42746
48,375,TX,Potter_County,40353
48,377,TX,Presidio_County,33218
48,379,TX,Rains_County,46698
48,381,TX,Randall_County,62080
48,383,TX,Reagan_County,65948
48,385,TX,Real_County,34031
48,387,TX,Red_River_County,36347
48,389,TX,Reeves_County,44470
48,391,TX,Refugio_County,45562
48,393,TX,Roberts_County,71859
48,395,TX,Robertson_County,53635
48,397,TX,Rockwall_County,92150
48,399,TX,Runnels_County,39404
48,401,TX,Rusk_County,49347
48,403,TX,Sabine_County,36813
48,405,TX,San_Augustine_County,33156
48,407,TX,San_Jacinto_County,42371
48,409,TX,San_Patricio_County,52952
48,411,TX,San_Saba_County,42559
48,413,TX,Schleicher_County,53886
48,415,TX,Scurry_County,57385
48,417,TX,Shackelford_County,51685
48,419,TX,Shelby_County,41519
48,421,TX,Sherman_County,54010
48,423,TX,Smith_County,49364
48,425,TX,Somervell_County,58040
48,427,TX,Starr_County,28292
48,429,TX,Stephens_County,45410
48,431,TX,Sterling_County,62759
48,433,TX,Stonewall_County,45928
48,435,TX,Sutton_County,60310
48,437,TX,Swisher_County,40584
48,439,TX,Tarrant_County,60735
48,441,TX,Taylor_County,47388
48,443,TX,Terrell_County,43815
48,445,TX,Terry_County,43357
48,447,TX,Throckmorton_County,43225
48,449,TX,Titus_County,41538
48,451,TX,Tom_Green_County,47756
48,453,TX,Travis_County,65244
48,455,TX,Trinity_County,37213
48,457,TX,Tyler_County,40820
48,459,TX,Upshur_County,45494
48,461,TX,Upton_County,57085
48,463,TX,Uvalde_County,37700
48,465,TX,Val_Verde_County,42465
48,467,TX,Van_Zandt_County,47252
48,469,TX,Victoria_County,55406
48,471,TX,Walker_County,41429
48,473,TX,Waller_County,50746
48,475,TX,Ward_County,57570
48,477,TX,Washington_County,51879
48,479,TX,Webb_County,39237
48,481,TX,Wharton_County,45198
48,483,TX,Wheeler_County,51114
48,485,TX,Wichita_County,45430
48,487,TX,Wilbarger_County,43073
48,489,TX,Willacy_County,30287
48,491,TX,Williamson_County,78531
48,493,TX,Wilson_County,68805
48,495,TX,Winkler_County,55331
48,497,TX,Wise_County,58367
48,499,TX,Wood_County,45753
48,501,TX,Yoakum_County,59752
48,503,TX,Young_County,49079
48,505,TX,Zapata_County,35754
48,507,TX,Zavala_County,27711
49,0,UT,Utah,62961
49,1,UT,Beaver_County,50492
49,3,UT,Box_Elder_County,58380
49,5,UT,Cache_County,51951
49,7,UT,Carbon_County,47894
49,9,UT,Daggett_County,57368
49,11,UT,Davis_County,72268
49,13,UT,Duchesne_County,63149
49,15,UT,Emery_County,54086
49,17,UT,Garfield_County,45509
49,19,UT,Grand_County,44858
49,21,UT,Iron_County,45118
49,23,UT,Juab_County,55201
49,25,UT,Kane_County,47530
49,27,UT,Millard_County,52206
49,29,UT,Morgan_County,81358
49,31,UT,Piute_County,39507
49,33,UT,Rich_County,58645
49,35,UT,Salt_Lake_County,65549
49,37,UT,San_Juan_County,39305
49,39,UT,Sanpete_County,46929
49,41,UT,Sevier_County,48711
49,43,UT,Summit_County,93235
49,45,UT,Tooele_County,67938
49,47,UT,Uintah_County,67561
49,49,UT,Utah_County,65425
49,51,UT,Wasatch_County,75112
49,53,UT,Washington_County,54398
49,55,UT,Wayne_County,41596
49,57,UT,Weber_County,58786
50,0,VT,Vermont,56883
50,1,VT,Addison_County,58408
50,3,VT,Bennington_County,50506
50,5,VT,Caledonia_County,46403
50,7,VT,Chittenden_County,67112
50,9,VT,Essex_County,41764
50,11,VT,Franklin_County,59280
50,13,VT,Grand_Isle_County,68342
50,15,VT,Lamoille_County,54076
50,17,VT,Orange_County,54552
50,19,VT,Orleans_County,42884
50,21,VT,Rutland_County,51164
50,23,VT,Washington_County,56333
50,25,VT,Windham_County,49298
50,27,VT,Windsor_County,53984
51,0,VA,Virginia,66263
51,1,VA,Accomack_County,38690
51,3,VA,Albemarle_County,71293
51,5,VA,Alleghany_County,45210
51,7,VA,Amelia_County,53078
51,9,VA,Amherst_County,48646
51,11,VA,Appomattox_County,49461
51,13,VA,Arlington_County,104354
51,15,VA,Augusta_County,56867
51,17,VA,Bath_County,44401
51,19,VA,Bedford_County,54153
51,21,VA,Bland_County,44727
51,23,VA,Botetourt_County,62591
51,25,VA,Brunswick_County,39748
51,27,VA,Buchanan_County,32433
51,29,VA,Buckingham_County,43774
51,31,VA,Campbell_County,46938
51,33,VA,Caroline_County,54696
51,35,VA,Carroll_County,42790
51,36,VA,Charles_City_County,51645
51,37,VA,Charlotte_County,37819
51,41,VA,Chesterfield_County,75107
51,43,VA,Clarke_County,71789
51,45,VA,Craig_County,47832
51,47,VA,Culpeper_County,63728
51,49,VA,Cumberland_County,40958
51,51,VA,Dickenson_County,32620
51,53,VA,Dinwiddie_County,52694
51,57,VA,Essex_County,47427
51,59,VA,Fairfax_County,112844
51,61,VA,Fauquier_County,89610
51,63,VA,Floyd_County,48448
51,65,VA,Fluvanna_County,65899
51,67,VA,Franklin_County,49117
51,69,VA,Frederick_County,69991
51,71,VA,Giles_County,46727
51,73,VA,Gloucester_County,63742
51,75,VA,Goochland_County,86257
51,77,VA,Grayson_County,37684
51,79,VA,Greene_County,60406
51,81,VA,Greensville_County,40252
51,83,VA,Halifax_County,40432
51,85,VA,Hanover_County,81900
51,87,VA,Henrico_County,65524
51,89,VA,Henry_County,36695
51,91,VA,Highland_County,42363
51,93,VA,Isle_of_Wight_County,67480
51,95,VA,James_City_County,77668
51,97,VA,King_and_Queen_County,47513
51,99,VA,King_George_County,81128
51,101,VA,King_William_County,64651
51,103,VA,Lancaster_County,47098
51,105,VA,Lee_County,32135
51,107,VA,Loudoun_County,125900
51,109,VA,Louisa_County,57015
51,111,VA,Lunenburg_County,38941
51,113,VA,Madison_County,53655
51,115,VA,Mathews_County,56119
51,117,VA,Mecklenburg_County,33650
51,119,VA,Middlesex_County,52407
51,121,VA,Montgomery_County,51157
51,125,VA,Nelson_County,49621
51,127,VA,New_Kent_County,79322
51,131,VA,Northampton_County,37515
51,133,VA,Northumberland_County,52075
51,135,VA,Nottoway_County,39544
51,137,VA,Orange_County,59482
51,139,VA,Page_County,43313
51,141,VA,Patrick_County,37360
51,143,VA,Pittsylvania_County,42390
51,145,VA,Powhatan_County,77761
51,147,VA,Prince_Edward_County,41088
51,149,VA,Prince_George_County,63320
51,153,VA,Prince_William_County,99206
51,155,VA,Pulaski_County,48218
51,157,VA,Rappahannock_County,62729
51,159,VA,Richmond_County,43888
51,161,VA,Roanoke_County,63372
51,163,VA,Rockbridge_County,47561
51,165,VA,Rockingham_County,52953
51,167,VA,Russell_County,38386
51,169,VA,Scott_County,37567
51,171,VA,Shenandoah_County,54281
51,173,VA,Smyth_County,38933
51,175,VA,Southampton_County,48119
51,177,VA,Spotsylvania_County,76181
51,179,VA,Stafford_County,95666
51,181,VA,Surry_County,51331
51,183,VA,Sussex_County,39900
51,185,VA,Tazewell_County,40476
51,187,VA,Warren_County,58047
51,191,VA,Washington_County,45864
51,193,VA,Westmoreland_County,47581
51,195,VA,Wise_County,36076
51,197,VA,Wythe_County,42883
51,199,VA,York_County,83007
51,510,VA,Alexandria_city,89177
51,520,VA,Bristol_city,38745
51,530,VA,Buena_Vista_city,38962
51,540,VA,Charlottesville_city,54876
51,550,VA,Chesapeake_city,67296
51,570,VA,Colonial_Heights_city,45283
51,580,VA,Covington_city,35374
51,590,VA,Danville_city,32369
51,595,VA,Emporia_city,33904
51,600,VA,Fairfax_city,99671
51,610,VA,Falls_Church_city,122092
51,620,VA,Franklin_city,36004
51,630,VA,Fredericksburg_city,50710
51,640,VA,Galax_city,32829
51,650,VA,Hampton_city,50191
51,660,VA,Harrisonburg_city,39967
51,670,VA,Hopewell_city,37193
51,678,VA,Lexington_city,44392
51,680,VA,Lynchburg_city,39939
51,683,VA,Manassas_city,72562
51,685,VA,Manassas_Park_city,75429
51,690,VA,Martinsville_city,32541
51,700,VA,Newport_News_city,48127
51,710,VA,Norfolk_city,45094
51,720,VA,Norton_city,31287
51,730,VA,Petersburg_city,31645
51,735,VA,Poquoson_city,86135
51,740,VA,Portsmouth_city,46308
51,750,VA,Radford_city,35259
51,760,VA,Richmond_city,40161
51,770,VA,Roanoke_city,39587
51,775,VA,Salem_city,47600
51,790,VA,Staunton_city,43401
51,800,VA,Suffolk_city,61171
51,810,VA,Virginia_Beach_city,67032
51,820,VA,Waynesboro_city,43500
51,830,VA,Williamsburg_city,47971
51,840,VA,Winchester_city,47679
53,0,WA,Washington,64080
53,1,WA,Adams_County,48127
53,3,WA,Asotin_County,46573
53,5,WA,Benton_County,62698
53,7,WA,Chelan_County,53604
53,9,WA,Clallam_County,46708
53,11,WA,Clark_County,64282
53,13,WA,Columbia_County,40209
53,15,WA,Cowlitz_County,50502
53,17,WA,Douglas_County,51400
53,19,WA,Ferry_County,40747
53,21,WA,Franklin_County,58246
53,23,WA,Garfield_County,47087
53,25,WA,Grant_County,50573
53,27,WA,Grays_Harbor_County,44345
53,29,WA,Island_County,60567
53,31,WA,Jefferson_County,53421
53,33,WA,King_County,81816
53,35,WA,Kitsap_County,65814
53,37,WA,Kittitas_County,47378
53,39,WA,Klickitat_County,50043
53,41,WA,Lewis_County,47619
53,43,WA,Lincoln_County,49774
53,45,WA,Mason_County,54175
53,47,WA,Okanogan_County,41844
53,49,WA,Pacific_County,41088
53,51,WA,Pend_Oreille_County,41526
53,53,WA,Pierce_County,60168
53,55,WA,San_Juan_County,59859
53,57,WA,Skagit_County,56891
53,59,WA,Skamania_County,53733
53,61,WA,Snohomish_County,76053
53,63,WA,Spokane_County,48676
53,65,WA,Stevens_County,42845
53,67,WA,Thurston_County,62299
53,69,WA,Wahkiakum_County,50402
53,71,WA,Walla_Walla_County,50120
53,73,WA,Whatcom_County,55073
53,75,WA,Whitman_County,43817
53,77,WA,Yakima_County,46891
54,0,WV,West_Virginia,41969
54,1,WV,Barbour_County,37330
54,3,WV,Berkeley_County,54217
54,5,WV,Boone_County,37971
54,7,WV,Braxton_County,35892
54,9,WV,Brooke_County,45272
54,11,WV,Cabell_County,39044
54,13,WV,Calhoun_County,36403
54,15,WV,Clay_County,30369
54,17,WV,Doddridge_County,41115
54,19,WV,Fayette_County,36235
54,21,WV,Gilmer_County,36392
54,23,WV,Grant_County,38370
54,25,WV,Greenbrier_County,38209
54,27,WV,Hampshire_County,40293
54,29,WV,Hancock_County,42009
54,31,WV,Hardy_County,41344
54,33,WV,Harrison_County,46979
54,35,WV,Jackson_County,44675
54,37,WV,Jefferson_County,67821
54,39,WV,Kanawha_County,44849
54,41,WV,Lewis_County,39601
54,43,WV,Lincoln_County,35249
54,45,WV,Logan_County,35615
54,47,WV,McDowell_County,26413
54,49,WV,Marion_County,43654
54,51,WV,Marshall_County,48109
54,53,WV,Mason_County,35717
54,55,WV,Mercer_County,35342
54,57,WV,Mineral_County,43159
54,59,WV,Mingo_County,31742
54,61,WV,Monongalia_County,46718
54,63,WV,Monroe_County,34974
54,65,WV,Morgan_County,45628
54,67,WV,Nicholas_County,38912
54,69,WV,Ohio_County,46315
54,71,WV,Pendleton_County,40257
54,73,WV,Pleasants_County,48308
54,75,WV,Pocahontas_County,36822
54,77,WV,Preston_County,43804
54,79,WV,Putnam_County,58933
54,81,WV,Raleigh_County,38564
54,83,WV,Randolph_County,37185
54,85,WV,Ritchie_County,39501
54,87,WV,Roane_County,36176
54,89,WV,Summers_County,35676
54,91,WV,Taylor_County,43652
54,93,WV,Tucker_County,38000
54,95,WV,Tyler_County,42696
54,97,WV,Upshur_County,40766
54,99,WV,Wayne_County,35537
54,101,WV,Webster_County,30673
54,103,WV,Wetzel_County,41833
54,105,WV,Wirt_County,42309
54,107,WV,Wood_County,41133
54,109,WV,Wyoming_County,35020
55,0,WI,Wisconsin,55623
55,1,WI,Adams_County,42844
55,3,WI,Ashland_County,40163
55,5,WI,Barron_County,51056
55,7,WI,Bayfield_County,50080
55,9,WI,Brown_County,56003
55,11,WI,Buffalo_County,53892
55,13,WI,Burnett_County,44858
55,15,WI,Calumet_County,71298
55,17,WI,Chippewa_County,53209
55,19,WI,Clark_County,50187
55,21,WI,Columbia_County,60837
55,23,WI,Crawford_County,44895
55,25,WI,Dane_County,65416
55,27,WI,Dodge_County,56514
55,29,WI,Door_County,55047
55,31,WI,Douglas_County,48715
55,33,WI,Dunn_County,53082
55,35,WI,Eau_Claire_County,51937
55,37,WI,Florence_County,46193
55,39,WI,Fond_du_Lac_County,58049
55,41,WI,Forest_County,44098
55,43,WI,Grant_County,51008
55,45,WI,Green_County,59155
55,47,WI,Green_Lake_County,49493
55,49,WI,Iowa_County,58092
55,51,WI,Iron_County,42328
55,53,WI,Jackson_County,50653
55,55,WI,Jefferson_County,61622
55,57,WI,Juneau_County,46051
55,59,WI,Kenosha_County,56414
55,61,WI,Kewaunee_County,60572
55,63,WI,La_Crosse_County,51428
55,65,WI,Lafayette_County,56428
55,67,WI,Langlade_County,44635
55,69,WI,Lincoln_County,51406
55,71,WI,Manitowoc_County,51951
55,73,WI,Marathon_County,56347
55,75,WI,Marinette_County,48545
55,77,WI,Marquette_County,48508
55,78,WI,Menominee_County,33410
55,79,WI,Milwaukee_County,45905
55,81,WI,Monroe_County,52975
55,83,WI,Oconto_County,53243
55,85,WI,Oneida_County,50297
55,87,WI,Outagamie_County,60649
55,89,WI,Ozaukee_County,80135
55,91,WI,Pepin_County,50094
55,93,WI,Pierce_County,63735
55,95,WI,Polk_County,54946
55,97,WI,Portage_County,57010
55,99,WI,Price_County,44932
55,101,WI,Racine_County,57367
55,103,WI,Richland_County,46998
55,105,WI,Rock_County,54107
55,107,WI,Rusk_County,42289
55,109,WI,St._Croix_County,74624
55,111,WI,Sauk_County,52025
55,113,WI,Sawyer_County,44556
55,115,WI,Shawano_County,50948
55,117,WI,Sheboygan_County,58190
55,119,WI,Taylor_County,48951
55,121,WI,Trempealeau_County,53695
55,123,WI,Vernon_County,49217
55,125,WI,Vilas_County,42993
55,127,WI,Walworth_County,58554
55,129,WI,Washburn_County,45043
55,131,WI,Washington_County,70778
55,133,WI,Waukesha_County,78689
55,135,WI,Waupaca_County,54849
55,137,WI,Waushara_County,49912
55,139,WI,Winnebago_County,52725
55,141,WI,Wood_County,51025
56,0,WY,Wyoming,61213
56,1,WY,Albany_County,44455
56,3,WY,Big_Horn_County,50056
56,5,WY,Campbell_County,83042
56,7,WY,Carbon_County,60209
56,9,WY,Converse_County,70307
56,11,WY,Crook_County,64851
56,13,WY,Fremont_County,52408
56,15,WY,Goshen_County,48146
56,17,WY,Hot_Springs_County,46021
56,19,WY,Johnson_County,56845
56,21,WY,Laramie_County,59147
56,23,WY,Lincoln_County,62364
56,25,WY,Natrona_County,56703
56,27,WY,Niobrara_County,46693
56,29,WY,Park_County,55527
56,31,WY,Platte_County,51863
56,33,WY,Sheridan_County,57122
56,35,WY,Sublette_County,77581
56,37,WY,Sweetwater_County,71867
56,39,WY,Teton_County,83290
56,41,WY,Uinta_County,62968
56,43,WY,Washakie_County,56088
56,45,WY,Weston_County,60986
